Category: All categories

Day,インフルエンザ: (Tokyo)
2018-04-01,65
2018-04-02,69
2018-04-03,79
2018-04-04,100
2018-04-05,57
2018-04-06,64
2018-04-07,49
2018-04-08,58
2018-04-09,60
2018-04-10,80
2018-04-11,44
2018-04-12,58
2018-04-13,66
2018-04-14,47
2018-04-15,35
2018-04-16,71
2018-04-17,65
2018-04-18,66
2018-04-19,45
2018-04-20,54
2018-04-21,45
2018-04-22,66
2018-04-23,66
2018-04-24,83
2018-04-25,65
2018-04-26,53
2018-04-27,52
2018-04-28,43
2018-04-29,61
2018-04-30,49
2018-05-01,57
