Category: All categories

Day,インフルエンザ: (Tokyo)
2015-01-01,53
2015-01-02,57
2015-01-03,60
2015-01-04,73
2015-01-05,92
2015-01-06,92
2015-01-07,95
2015-01-08,100
2015-01-09,91
2015-01-10,77
2015-01-11,65
2015-01-12,72
2015-01-13,98
2015-01-14,85
2015-01-15,77
2015-01-16,80
2015-01-17,68
2015-01-18,71
2015-01-19,91
2015-01-20,70
2015-01-21,70
2015-01-22,61
2015-01-23,60
2015-01-24,51
2015-01-25,59
2015-01-26,62
2015-01-27,54
2015-01-28,47
2015-01-29,42
2015-01-30,40
2015-01-31,33
2015-02-01,33
