Category: All categories

Day,インフルエンザ: (Tokyo)
2018-02-01,90
2018-02-02,87
2018-02-03,85
2018-02-04,94
2018-02-05,100
2018-02-06,94
2018-02-07,82
2018-02-08,71
2018-02-09,72
2018-02-10,67
2018-02-11,54
2018-02-12,57
2018-02-13,73
2018-02-14,62
2018-02-15,58
2018-02-16,54
2018-02-17,40
2018-02-18,51
2018-02-19,51
2018-02-20,46
2018-02-21,41
2018-02-22,32
2018-02-23,34
2018-02-24,28
2018-02-25,28
2018-02-26,41
2018-02-27,30
2018-02-28,30
2018-03-01,27
