Category: All categories

Day,インフルエンザ: (Tokyo)
2016-04-01,82
2016-04-02,96
2016-04-03,76
2016-04-04,100
2016-04-05,82
2016-04-06,84
2016-04-07,82
2016-04-08,69
2016-04-09,83
2016-04-10,72
2016-04-11,74
2016-04-12,63
2016-04-13,61
2016-04-14,47
2016-04-15,58
2016-04-16,40
2016-04-17,47
2016-04-18,48
2016-04-19,61
2016-04-20,44
2016-04-21,50
2016-04-22,39
2016-04-23,58
2016-04-24,45
2016-04-25,43
2016-04-26,51
2016-04-27,44
2016-04-28,33
2016-04-29,23
2016-04-30,26
2016-05-01,26
