Category: All categories

Day,インフルエンザ: (Tokyo)
2018-03-01,82
2018-03-02,91
2018-03-03,93
2018-03-04,80
2018-03-05,100
2018-03-06,86
2018-03-07,79
2018-03-08,67
2018-03-09,66
2018-03-10,44
2018-03-11,52
2018-03-12,63
2018-03-13,52
2018-03-14,67
2018-03-15,47
2018-03-16,46
2018-03-17,34
2018-03-18,32
2018-03-19,49
2018-03-20,38
2018-03-21,44
2018-03-22,39
2018-03-23,19
2018-03-24,23
2018-03-25,35
2018-03-26,31
2018-03-27,34
2018-03-28,30
2018-03-29,30
2018-03-30,30
2018-03-31,25
2018-04-01,21
