Category: All categories

Day,インフルエンザ: (Tokyo)
2018-06-01,51
2018-06-02,57
2018-06-03,100
2018-06-04,61
2018-06-05,64
2018-06-06,52
2018-06-07,61
2018-06-08,41
2018-06-09,17
2018-06-10,44
2018-06-11,46
2018-06-12,40
2018-06-13,41
2018-06-14,52
2018-06-15,59
2018-06-16,40
2018-06-17,34
2018-06-18,34
2018-06-19,30
2018-06-20,42
2018-06-21,47
2018-06-22,31
2018-06-23,22
2018-06-24,33
2018-06-25,74
2018-06-26,82
2018-06-27,48
2018-06-28,43
2018-06-29,61
2018-06-30,29
2018-07-01,35
