Category: All categories

Day,インフルエンザ: (Tokyo)
2014-04-01,69
2014-04-02,63
2014-04-03,55
2014-04-04,55
2014-04-05,44
2014-04-06,47
2014-04-07,54
2014-04-08,48
2014-04-09,49
2014-04-10,43
2014-04-11,40
2014-04-12,36
2014-04-13,76
2014-04-14,100
2014-04-15,72
2014-04-16,53
2014-04-17,61
2014-04-18,51
2014-04-19,52
2014-04-20,48
2014-04-21,50
2014-04-22,44
2014-04-23,40
2014-04-24,43
2014-04-25,44
2014-04-26,36
2014-04-27,27
2014-04-28,38
2014-04-29,31
2014-04-30,32
2014-05-01,28
