Category: All categories

Day,インフルエンザ: (Tokyo)
2016-02-01,83
2016-02-02,81
2016-02-03,72
2016-02-04,79
2016-02-05,78
2016-02-06,71
2016-02-07,74
2016-02-08,100
2016-02-09,85
2016-02-10,76
2016-02-11,75
2016-02-12,81
2016-02-13,78
2016-02-14,81
2016-02-15,96
2016-02-16,85
2016-02-17,75
2016-02-18,68
2016-02-19,64
2016-02-20,56
2016-02-21,59
2016-02-22,74
2016-02-23,65
2016-02-24,62
2016-02-25,59
2016-02-26,56
2016-02-27,44
2016-02-28,50
2016-02-29,67
2016-03-01,55
