Category: All categories

Day,インフルエンザ: (Tokyo)
2015-04-01,91
2015-04-02,77
2015-04-03,84
2015-04-04,53
2015-04-05,68
2015-04-06,69
2015-04-07,57
2015-04-08,62
2015-04-09,71
2015-04-10,58
2015-04-11,44
2015-04-12,46
2015-04-13,71
2015-04-14,82
2015-04-15,75
2015-04-16,100
2015-04-17,87
2015-04-18,67
2015-04-19,83
2015-04-20,97
2015-04-21,77
2015-04-22,67
2015-04-23,72
2015-04-24,63
2015-04-25,60
2015-04-26,51
2015-04-27,74
2015-04-28,78
2015-04-29,49
2015-04-30,80
2015-05-01,47
