Category: All categories

Day,インフルエンザ: (Tokyo)
2018-12-01,54
2018-12-02,40
2018-12-03,80
2018-12-04,70
2018-12-05,50
2018-12-06,51
2018-12-07,59
2018-12-08,41
2018-12-09,41
2018-12-10,75
2018-12-11,66
2018-12-12,62
2018-12-13,67
2018-12-14,78
2018-12-15,55
2018-12-16,54
2018-12-17,99
2018-12-18,82
2018-12-19,83
2018-12-20,86
2018-12-21,74
2018-12-22,71
2018-12-23,55
2018-12-24,71
2018-12-25,100
2018-12-26,99
2018-12-27,96
2018-12-28,78
2018-12-29,87
2018-12-30,76
2018-12-31,81
2019-01-01,77
