Category: All categories

Day,インフルエンザ: (Tokyo)
2015-11-01,50
2015-11-02,80
2015-11-03,53
2015-11-04,91
2015-11-05,97
2015-11-06,95
2015-11-07,61
2015-11-08,58
2015-11-09,100
2015-11-10,91
2015-11-11,95
2015-11-12,91
2015-11-13,97
2015-11-14,63
2015-11-15,55
2015-11-16,87
2015-11-17,89
2015-11-18,81
2015-11-19,76
2015-11-20,75
2015-11-21,59
2015-11-22,34
2015-11-23,49
2015-11-24,75
2015-11-25,69
2015-11-26,86
2015-11-27,81
2015-11-28,57
2015-11-29,50
2015-11-30,73
2015-12-01,62
