Category: All categories

Day,インフルエンザ: (Tokyo)
2014-05-01,100
2014-05-02,87
2014-05-03,66
2014-05-04,65
2014-05-05,64
2014-05-06,80
2014-05-07,96
2014-05-08,83
2014-05-09,63
2014-05-10,60
2014-05-11,53
2014-05-12,66
2014-05-13,43
2014-05-14,50
2014-05-15,48
2014-05-16,49
2014-05-17,34
2014-05-18,47
2014-05-19,41
2014-05-20,52
2014-05-21,47
2014-05-22,39
2014-05-23,39
2014-05-24,37
2014-05-25,26
2014-05-26,35
2014-05-27,34
2014-05-28,34
2014-05-29,28
2014-05-30,32
2014-05-31,30
2014-06-01,30
