Category: All categories

Day,インフルエンザ: (Tokyo)
2018-01-01,27
2018-01-02,32
2018-01-03,34
2018-01-04,41
2018-01-05,45
2018-01-06,40
2018-01-07,37
2018-01-08,41
2018-01-09,52
2018-01-10,53
2018-01-11,58
2018-01-12,57
2018-01-13,49
2018-01-14,50
2018-01-15,72
2018-01-16,75
2018-01-17,78
2018-01-18,81
2018-01-19,82
2018-01-20,68
2018-01-21,74
2018-01-22,67
2018-01-23,72
2018-01-24,74
2018-01-25,72
2018-01-26,84
2018-01-27,70
2018-01-28,78
2018-01-29,100
2018-01-30,89
2018-01-31,68
2018-02-01,70
