Category: All categories

Day,インフルエンザ: (Tokyo)
2017-02-01,91
2017-02-02,84
2017-02-03,81
2017-02-04,76
2017-02-05,84
2017-02-06,100
2017-02-07,77
2017-02-08,99
2017-02-09,79
2017-02-10,65
2017-02-11,54
2017-02-12,57
2017-02-13,62
2017-02-14,65
2017-02-15,64
2017-02-16,59
2017-02-17,54
2017-02-18,46
2017-02-19,51
2017-02-20,51
2017-02-21,44
2017-02-22,39
2017-02-23,39
2017-02-24,35
2017-02-25,34
2017-02-26,30
2017-02-27,40
2017-02-28,35
2017-03-01,34
