Category: All categories

Day,インフルエンザ: (Tokyo)
2017-05-01,100
2017-05-02,71
2017-05-03,74
2017-05-04,55
2017-05-05,58
2017-05-06,75
2017-05-07,53
2017-05-08,91
2017-05-09,67
2017-05-10,72
2017-05-11,51
2017-05-12,55
2017-05-13,60
2017-05-14,54
2017-05-15,60
2017-05-16,59
2017-05-17,65
2017-05-18,48
2017-05-19,45
2017-05-20,48
2017-05-21,42
2017-05-22,43
2017-05-23,38
2017-05-24,33
2017-05-25,46
2017-05-26,36
2017-05-27,25
2017-05-28,42
2017-05-29,32
2017-05-30,37
2017-05-31,21
2017-06-01,17
