Category: All categories

Day,インフルエンザ: (Tokyo)
2015-02-01,92
2015-02-02,100
2015-02-03,90
2015-02-04,84
2015-02-05,79
2015-02-06,77
2015-02-07,69
2015-02-08,61
2015-02-09,82
2015-02-10,71
2015-02-11,64
2015-02-12,65
2015-02-13,55
2015-02-14,46
2015-02-15,49
2015-02-16,62
2015-02-17,52
2015-02-18,52
2015-02-19,50
2015-02-20,40
2015-02-21,38
2015-02-22,39
2015-02-23,51
2015-02-24,42
2015-02-25,43
2015-02-26,34
2015-02-27,33
2015-02-28,27
2015-03-01,30
