Category: All categories

Day,インフルエンザ: (Tokyo)
2015-08-01,35
2015-08-02,31
2015-08-03,69
2015-08-04,38
2015-08-05,66
2015-08-06,50
2015-08-07,51
2015-08-08,39
2015-08-09,26
2015-08-10,77
2015-08-11,46
2015-08-12,51
2015-08-13,56
2015-08-14,68
2015-08-15,44
2015-08-16,33
2015-08-17,64
2015-08-18,72
2015-08-19,60
2015-08-20,68
2015-08-21,62
2015-08-22,39
2015-08-23,26
2015-08-24,68
2015-08-25,100
2015-08-26,78
2015-08-27,66
2015-08-28,75
2015-08-29,44
2015-08-30,89
2015-08-31,100
2015-09-01,86
