Category: All categories

Day,インフルエンザ: (Tokyo)
2016-11-01,52
2016-11-02,48
2016-11-03,33
2016-11-04,44
2016-11-05,38
2016-11-06,30
2016-11-07,74
2016-11-08,70
2016-11-09,60
2016-11-10,66
2016-11-11,69
2016-11-12,49
2016-11-13,45
2016-11-14,81
2016-11-15,76
2016-11-16,74
2016-11-17,68
2016-11-18,74
2016-11-19,58
2016-11-20,48
2016-11-21,75
2016-11-22,62
2016-11-23,38
2016-11-24,69
2016-11-25,85
2016-11-26,66
2016-11-27,52
2016-11-28,100
2016-11-29,96
2016-11-30,81
2016-12-01,76
