Category: All categories

Day,インフルエンザ: (Tokyo)
2018-09-01,10
2018-09-02,15
2018-09-03,33
2018-09-04,21
2018-09-05,22
2018-09-06,36
2018-09-07,23
2018-09-08,19
2018-09-09,26
2018-09-10,63
2018-09-11,100
2018-09-12,94
2018-09-13,85
2018-09-14,63
2018-09-15,29
2018-09-16,30
2018-09-17,35
2018-09-18,76
2018-09-19,75
2018-09-20,77
2018-09-21,81
2018-09-22,46
2018-09-23,44
2018-09-24,67
2018-09-25,99
2018-09-26,99
2018-09-27,89
2018-09-28,66
2018-09-29,58
2018-09-30,68
